PORT_ID,PORT_NAME,MONTH_YEAR,total_arrivals,vessel_count,teu_capacity_total,ceu_capacity_total
1006,YANTIAN,2024-01,300,277,3014760,0
1006,YANTIAN,2024-02,254,240,2659480,0
1006,YANTIAN,2024-03,296,274,2834608,0
1006,YANTIAN,2024-04,274,256,2795507,0
1006,YANTIAN,2024-05,296,274,3088409,0
1006,YANTIAN,2024-06,300,276,3022026,0
1006,YANTIAN,2024-07,315,298,3187295,0
1006,YANTIAN,2024-08,331,307,3399516,28
1006,YANTIAN,2024-09,319,305,3257520,0
1006,YANTIAN,2024-10,315,298,3133845,0
1006,YANTIAN,2024-11,311,295,3098282,28
1006,YANTIAN,2024-12,340,319,3404058,0
1006,YANTIAN,2025-01,314,297,3222895,0
1006,YANTIAN,2025-02,293,269,2896326,28
1006,YANTIAN,2025-03,328,292,3017593,0
1006,YANTIAN,2025-04,308,282,2894789,0
1006,YANTIAN,2025-05,294,276,2976016,0
1006,YANTIAN,2025-06,316,292,3102638,0
1006,YANTIAN,2025-07,314,298,3030772,0
1006,YANTIAN,2025-08,95,95,905915,0
1007,SHENZHEN,2024-01,206,176,1016555,0
1007,SHENZHEN,2024-02,160,138,758767,0
1007,SHENZHEN,2024-03,192,160,895496,0
1007,SHENZHEN,2024-04,192,157,893086,0
1007,SHENZHEN,2024-05,216,177,1049203,0
1007,SHENZHEN,2024-06,207,171,937252,0
1007,SHENZHEN,2024-07,231,187,1018399,0
1007,SHENZHEN,2024-08,250,205,1161268,0
1007,SHENZHEN,2024-09,225,191,972031,0
1007,SHENZHEN,2024-10,233,203,1108298,0
1007,SHENZHEN,2024-11,256,203,1086499,0
1007,SHENZHEN,2024-12,260,223,1218034,0
1007,SHENZHEN,2025-01,249,213,1203115,0
1007,SHENZHEN,2025-02,226,188,959652,0
1007,SHENZHEN,2025-03,243,199,994189,0
1007,SHENZHEN,2025-04,215,179,920446,0
1007,SHENZHEN,2025-05,225,182,970888,0
1007,SHENZHEN,2025-06,213,182,933803,0
1007,SHENZHEN,2025-07,218,181,1002576,0
1007,SHENZHEN,2025-08,78,73,315223,0
1245,YANTAI,2024-01,55,21,79284,0
1245,YANTAI,2024-02,44,28,66441,0
1245,YANTAI,2024-03,48,24,72810,0
1245,YANTAI,2024-04,40,22,58107,0
1245,YANTAI,2024-05,41,23,68414,0
1245,YANTAI,2024-06,41,18,61690,0
1245,YANTAI,2024-07,45,18,62873,0
1245,YANTAI,2024-08,54,21,85210,0
1245,YANTAI,2024-09,49,20,65844,0
1245,YANTAI,2024-10,49,18,67034,0
1245,YANTAI,2024-11,50,19,67753,0
1245,YANTAI,2024-12,49,19,68472,0
1245,YANTAI,2025-01,36,19,52434,0
1245,YANTAI,2025-02,47,26,72267,0
1245,YANTAI,2025-03,45,21,69285,0
1245,YANTAI,2025-04,50,24,87978,0
1245,YANTAI,2025-05,50,19,86874,0
1245,YANTAI,2025-06,47,20,84622,0
1245,YANTAI,2025-07,54,21,81010,0
1245,YANTAI,2025-08,19,15,32795,0
1247,BEIHAI,2024-01,5,2,5954,0
1247,BEIHAI,2024-02,5,1,5020,0
1247,BEIHAI,2024-05,3,1,3012,0
1247,BEIHAI,2024-06,1,1,1004,0
1247,BEIHAI,2024-07,1,1,1708,0
1247,BEIHAI,2024-08,1,1,1004,0
1247,BEIHAI,2024-09,1,1,1004,0
1247,BEIHAI,2024-10,1,1,1708,0
1247,BEIHAI,2024-11,3,2,4354,0
1247,BEIHAI,2025-01,3,2,3068,0
1247,BEIHAI,2025-02,5,2,5348,0
1247,BEIHAI,2025-03,3,2,3528,0
1247,BEIHAI,2025-04,5,2,4926,0
1249,FUZHOU,2024-01,35,10,19717,0
1249,FUZHOU,2024-02,30,12,20462,0
1249,FUZHOU,2024-03,37,7,21027,0
1249,FUZHOU,2024-04,32,10,18261,0
1249,FUZHOU,2024-05,30,9,19789,0
1249,FUZHOU,2024-06,25,8,17060,0
1249,FUZHOU,2024-07,24,6,17700,0
1249,FUZHOU,2024-08,32,10,24666,0
1249,FUZHOU,2024-09,29,7,21308,0
1249,FUZHOU,2024-10,15,7,10917,0
1249,FUZHOU,2024-11,22,7,16281,0
1249,FUZHOU,2024-12,26,6,19346,0
1249,FUZHOU,2025-01,22,6,15856,0
1249,FUZHOU,2025-02,22,8,15326,0
1249,FUZHOU,2025-03,29,7,21750,0
1249,FUZHOU,2025-04,30,7,21940,0
1249,FUZHOU,2025-05,31,7,22604,0
1249,FUZHOU,2025-06,31,7,22604,0
1249,FUZHOU,2025-07,31,8,22538,0
1249,FUZHOU,2025-08,11,7,7810,0
1250,NINGBO,2024-01,908,735,5584340,525
1250,NINGBO,2024-02,746,630,4589052,0
1250,NINGBO,2024-03,849,681,5266871,553
1250,NINGBO,2024-04,803,655,5152514,1078
1250,NINGBO,2024-05,868,702,5530638,525
1250,NINGBO,2024-06,847,696,5324717,1050
1250,NINGBO,2024-07,896,746,5556582,1050
1250,NINGBO,2024-08,947,788,5906817,1078
1250,NINGBO,2024-09,856,725,5414735,525
1250,NINGBO,2024-10,845,736,5499167,525
1250,NINGBO,2024-11,823,729,5355976,553
1250,NINGBO,2024-12,913,767,6189166,1050
1250,NINGBO,2025-01,918,779,5986639,525
1250,NINGBO,2025-02,763,620,4771921,525
1250,NINGBO,2025-03,864,727,5461405,1078
1250,NINGBO,2025-04,860,722,5604290,553
1250,NINGBO,2025-05,897,733,5587155,1050
1250,NINGBO,2025-06,894,725,5636250,1050
1250,NINGBO,2025-07,850,719,5363520,2053
1250,NINGBO,2025-08,303,294,1839986,0
1251,ZHOUSHAN,2024-01,25,15,90509,0
1251,ZHOUSHAN,2024-02,23,17,85531,0
1251,ZHOUSHAN,2024-03,35,22,176076,0
1251,ZHOUSHAN,2024-04,38,20,126290,0
1251,ZHOUSHAN,2024-05,33,15,152412,0
1251,ZHOUSHAN,2024-06,35,21,155710,0
1251,ZHOUSHAN,2024-07,29,20,143170,0
1251,ZHOUSHAN,2024-08,24,17,90955,0
1251,ZHOUSHAN,2024-09,40,18,153923,0
1251,ZHOUSHAN,2024-10,49,33,149235,0
1251,ZHOUSHAN,2024-11,32,20,127980,0
1251,ZHOUSHAN,2024-12,51,35,260637,0
1251,ZHOUSHAN,2025-01,35,25,114775,0
1251,ZHOUSHAN,2025-02,50,30,160594,0
1251,ZHOUSHAN,2025-03,64,31,380649,0
1251,ZHOUSHAN,2025-04,48,29,246341,56
1251,ZHOUSHAN,2025-05,50,28,200559,0
1251,ZHOUSHAN,2025-06,29,25,87351,0
1251,ZHOUSHAN,2025-07,27,15,122294,0
1251,ZHOUSHAN,2025-08,9,8,29921,0
1252,JINGTANG,2024-01,24,11,26940,0
1252,JINGTANG,2024-02,27,12,36457,0
1252,JINGTANG,2024-03,13,6,10543,0
1252,JINGTANG,2024-04,16,7,14324,0
1252,JINGTANG,2024-05,21,7,18118,0
1252,JINGTANG,2024-06,17,8,14357,0
1252,JINGTANG,2024-07,17,7,13539,0
1252,JINGTANG,2024-08,18,6,11741,0
1252,JINGTANG,2024-09,14,6,13179,0
1252,JINGTANG,2024-10,15,5,9666,0
1252,JINGTANG,2024-11,14,6,9534,0
1252,JINGTANG,2024-12,15,5,9314,0
1252,JINGTANG,2025-01,14,6,9890,0
1252,JINGTANG,2025-02,16,5,10989,0
1252,JINGTANG,2025-03,16,5,10637,0
1252,JINGTANG,2025-04,15,5,9498,0
1252,JINGTANG,2025-05,15,5,9605,0
1252,JINGTANG,2025-06,15,5,9061,0
1252,JINGTANG,2025-07,20,6,13524,0
1252,JINGTANG,2025-08,6,5,3878,0
1253,SHANGHAI,2024-01,1524,1033,7062444,525
1253,SHANGHAI,2024-02,1407,951,6305405,1050
1253,SHANGHAI,2024-03,1562,1007,7109298,581
1253,SHANGHAI,2024-04,1531,999,6867011,1050
1253,SHANGHAI,2024-05,1582,1015,6909470,525
1253,SHANGHAI,2024-06,1504,991,6767677,4050
1253,SHANGHAI,2024-07,1587,1078,7207715,1050
1253,SHANGHAI,2024-08,1637,1104,7553366,2578
1253,SHANGHAI,2024-09,1443,1018,6729407,525
1253,SHANGHAI,2024-10,1541,1097,7381841,2550
1253,SHANGHAI,2024-11,1473,1076,6932188,2550
1253,SHANGHAI,2024-12,1601,1127,7749429,1050
1253,SHANGHAI,2025-01,1601,1146,7496265,525
1253,SHANGHAI,2025-02,1322,937,6444781,1050
1253,SHANGHAI,2025-03,1668,1121,7464420,525
1253,SHANGHAI,2025-04,1563,1069,7195642,1078
1253,SHANGHAI,2025-05,1629,1075,7480266,1050
1253,SHANGHAI,2025-06,1624,1079,7046403,1050
1253,SHANGHAI,2025-07,1539,1057,6996145,2578
1253,SHANGHAI,2025-08,507,454,2279484,0
1254,QINGDAO,2024-01,704,538,3415117,0
1254,QINGDAO,2024-02,586,476,2885944,28
1254,QINGDAO,2024-03,699,536,3542860,0
1254,QINGDAO,2024-04,655,508,3312024,0
1254,QINGDAO,2024-05,609,486,3159096,0
1254,QINGDAO,2024-06,664,530,3436895,0
1254,QINGDAO,2024-07,648,522,3404525,0
1254,QINGDAO,2024-08,698,557,3643989,0
1254,QINGDAO,2024-09,633,522,3226401,0
1254,QINGDAO,2024-10,680,536,3619995,0
1254,QINGDAO,2024-11,675,545,3498714,0
1254,QINGDAO,2024-12,669,553,3706290,0
1254,QINGDAO,2025-01,697,549,3747377,0
1254,QINGDAO,2025-02,549,464,2960284,0
1254,QINGDAO,2025-03,700,566,3687695,0
1254,QINGDAO,2025-04,657,527,3497370,0
1254,QINGDAO,2025-05,716,560,3666840,0
1254,QINGDAO,2025-06,693,544,3793323,28
1254,QINGDAO,2025-07,735,590,3965472,0
1254,QINGDAO,2025-08,227,215,1191225,0
1256,WEIHAI,2024-01,41,9,24836,0
1256,WEIHAI,2024-02,28,11,19725,0
1256,WEIHAI,2024-03,47,10,30067,0
1256,WEIHAI,2024-04,40,10,25236,0
1256,WEIHAI,2024-05,44,11,31285,0
1256,WEIHAI,2024-06,44,10,26492,0
1256,WEIHAI,2024-07,40,9,24011,0
1256,WEIHAI,2024-08,44,10,27131,0
1256,WEIHAI,2024-09,37,11,22959,0
1256,WEIHAI,2024-10,32,8,18192,0
1256,WEIHAI,2024-11,38,9,25979,0
1256,WEIHAI,2024-12,33,8,18733,0
1256,WEIHAI,2025-01,33,8,21094,0
1256,WEIHAI,2025-02,26,8,14146,0
1256,WEIHAI,2025-03,36,8,23147,0
1256,WEIHAI,2025-04,31,7,20181,0
1256,WEIHAI,2025-05,40,9,28475,0
1256,WEIHAI,2025-06,33,7,21228,0
1256,WEIHAI,2025-07,33,7,21228,0
1256,WEIHAI,2025-08,12,7,8587,0
1257,QINHUANGDAO,2024-01,5,3,5193,0
1257,QINHUANGDAO,2024-02,3,3,3106,0
1257,QINHUANGDAO,2024-03,5,2,5206,0
1257,QINHUANGDAO,2024-04,3,2,3243,0
1257,QINHUANGDAO,2024-05,4,3,4223,0
1257,QINHUANGDAO,2024-06,5,3,10658,0
1257,QINHUANGDAO,2024-07,4,2,4102,0
1257,QINHUANGDAO,2024-08,5,2,5380,0
1257,QINHUANGDAO,2024-09,5,3,4126,0
1257,QINHUANGDAO,2024-10,4,4,4280,0
1257,QINHUANGDAO,2024-11,4,2,4222,0
1257,QINHUANGDAO,2024-12,9,5,18061,0
1257,QINHUANGDAO,2025-01,4,3,4191,0
1257,QINHUANGDAO,2025-02,6,4,6075,0
1257,QINHUANGDAO,2025-03,3,2,3082,0
1257,QINHUANGDAO,2025-04,4,4,4133,0
1257,QINHUANGDAO,2025-05,4,3,4133,0
1257,QINHUANGDAO,2025-06,5,2,5055,0
1257,QINHUANGDAO,2025-07,5,3,5146,0
1257,QINHUANGDAO,2025-08,1,1,1011,0
1258,JINZHOU,2024-01,13,7,43171,0
1258,JINZHOU,2024-02,8,6,36047,0
1258,JINZHOU,2024-03,20,11,62518,0
1258,JINZHOU,2024-04,14,7,44921,0
1258,JINZHOU,2024-05,13,7,38564,0
1258,JINZHOU,2024-06,10,6,31089,0
1258,JINZHOU,2024-07,8,5,21521,0
1258,JINZHOU,2024-08,8,4,29238,0
1258,JINZHOU,2024-09,11,7,34219,0
1258,JINZHOU,2024-10,23,7,51588,0
1258,JINZHOU,2024-11,14,8,42676,0
1258,JINZHOU,2024-12,15,7,61955,0
1258,JINZHOU,2025-01,8,5,33622,0
1258,JINZHOU,2025-02,7,5,23444,0
1258,JINZHOU,2025-03,11,7,39217,0
1258,JINZHOU,2025-04,11,8,47111,0
1258,JINZHOU,2025-05,19,8,69890,0
1258,JINZHOU,2025-06,18,9,67511,0
1258,JINZHOU,2025-07,13,6,52365,0
1258,JINZHOU,2025-08,4,4,20356,0
1473,RIZHAO,2024-01,43,25,99842,0
1473,RIZHAO,2024-02,36,24,93945,0
1473,RIZHAO,2024-03,46,26,111381,0
1473,RIZHAO,2024-04,38,24,88442,0
1473,RIZHAO,2024-05,47,29,115162,0
1473,RIZHAO,2024-06,44,31,113849,0
1473,RIZHAO,2024-07,69,43,147689,0
1473,RIZHAO,2024-08,64,45,142170,0
1473,RIZHAO,2024-09,54,43,118440,0
1473,RIZHAO,2024-10,64,40,121979,1500
1473,RIZHAO,2024-11,57,40,123756,0
1473,RIZHAO,2024-12,66,42,143851,1500
1473,RIZHAO,2025-01,58,43,127711,0
1473,RIZHAO,2025-02,40,29,65334,0
1473,RIZHAO,2025-03,67,45,120078,0
1473,RIZHAO,2025-04,65,42,113369,0
1473,RIZHAO,2025-05,56,36,107507,0
1473,RIZHAO,2025-06,47,34,94799,0
1473,RIZHAO,2025-07,47,30,96601,0
1473,RIZHAO,2025-08,14,13,24490,0
1474,LANSHAN,2024-01,1,1,1020,0
1474,LANSHAN,2024-02,1,1,2518,0
1474,LANSHAN,2024-11,1,1,688,0
1474,LANSHAN,2024-12,1,1,368,0
1475,LIANYUNGANG,2024-01,96,61,230836,0
1475,LIANYUNGANG,2024-02,85,62,209599,0
1475,LIANYUNGANG,2024-03,93,61,228679,0
1475,LIANYUNGANG,2024-04,86,59,225157,0
1475,LIANYUNGANG,2024-05,86,57,226227,0
1475,LIANYUNGANG,2024-06,80,57,204015,0
1475,LIANYUNGANG,2024-07,87,57,209586,0
1475,LIANYUNGANG,2024-08,93,62,220262,0
1475,LIANYUNGANG,2024-09,92,66,238440,0
1475,LIANYUNGANG,2024-10,84,57,199660,0
1475,LIANYUNGANG,2024-11,78,55,184280,0
1475,LIANYUNGANG,2024-12,92,60,235531,0
1475,LIANYUNGANG,2025-01,87,61,189060,0
1475,LIANYUNGANG,2025-02,68,48,163648,0
1475,LIANYUNGANG,2025-03,87,61,179701,0
1475,LIANYUNGANG,2025-04,87,59,198606,0
1475,LIANYUNGANG,2025-05,81,52,176920,0
1475,LIANYUNGANG,2025-06,82,54,181730,0
1475,LIANYUNGANG,2025-07,88,58,197180,0
1475,LIANYUNGANG,2025-08,30,28,62394,0
17368,HUANGHUA,2024-01,9,6,7608,0
17368,HUANGHUA,2024-02,4,3,3236,0
17368,HUANGHUA,2024-03,10,1,11000,0
17368,HUANGHUA,2024-04,8,2,7284,0
17368,HUANGHUA,2024-05,2,1,2200,0
17368,HUANGHUA,2024-06,10,2,10242,0
17368,HUANGHUA,2024-07,13,2,13864,0
17368,HUANGHUA,2024-08,4,2,3746,0
17368,HUANGHUA,2024-10,1,1,882,0
17368,HUANGHUA,2024-11,2,2,3609,0
17368,HUANGHUA,2024-12,4,4,6212,0
17368,HUANGHUA,2025-01,4,4,6203,0
17368,HUANGHUA,2025-02,6,4,10553,0
17368,HUANGHUA,2025-03,5,5,9638,0
17368,HUANGHUA,2025-04,7,6,11676,0
17368,HUANGHUA,2025-05,5,4,7085,0
17368,HUANGHUA,2025-06,7,4,8877,0
17368,HUANGHUA,2025-07,4,4,6088,0
17368,HUANGHUA,2025-08,1,1,698,0
17369,BAYUQUAN,2024-01,40,20,142658,0
17369,BAYUQUAN,2024-02,28,17,107925,0
17369,BAYUQUAN,2024-03,41,21,152592,0
17369,BAYUQUAN,2024-04,36,19,139665,0
17369,BAYUQUAN,2024-05,37,16,144065,0
17369,BAYUQUAN,2024-06,27,14,112925,0
17369,BAYUQUAN,2024-07,26,14,105850,0
17369,BAYUQUAN,2024-08,24,14,100850,0
17369,BAYUQUAN,2024-09,15,9,65700,0
17369,BAYUQUAN,2024-10,18,9,73192,0
17369,BAYUQUAN,2024-11,17,9,69760,0
17369,BAYUQUAN,2024-12,22,11,87248,0
17369,BAYUQUAN,2025-01,16,11,62028,0
17369,BAYUQUAN,2025-02,22,12,82162,0
17369,BAYUQUAN,2025-03,26,14,88613,0
17369,BAYUQUAN,2025-04,25,12,98702,0
17369,BAYUQUAN,2025-05,26,13,101920,0
17369,BAYUQUAN,2025-06,26,12,98140,0
17369,BAYUQUAN,2025-07,23,11,89651,0
17369,BAYUQUAN,2025-08,6,5,29992,0
17370,NANTONG,2024-01,33,9,23581,0
17370,NANTONG,2024-02,29,11,13272,0
17370,NANTONG,2024-03,34,10,13769,0
17370,NANTONG,2024-04,41,13,16661,0
17370,NANTONG,2024-05,31,12,18153,0
17370,NANTONG,2024-06,32,10,16762,0
17370,NANTONG,2024-07,33,15,20542,0
17370,NANTONG,2024-08,32,12,13765,0
17370,NANTONG,2024-09,17,9,8016,0
17370,NANTONG,2024-10,19,8,18258,0
17370,NANTONG,2024-11,28,12,22434,525
17370,NANTONG,2024-12,33,10,23652,525
17370,NANTONG,2025-01,29,9,8807,0
17370,NANTONG,2025-02,18,10,17956,525
17370,NANTONG,2025-03,30,13,21411,525
17370,NANTONG,2025-04,30,12,22050,0
17370,NANTONG,2025-05,31,10,18256,0
17370,NANTONG,2025-06,33,10,10397,0
17370,NANTONG,2025-07,23,10,9400,0
17370,NANTONG,2025-08,9,6,2644,0
17371,WENZHOU,2024-01,45,23,64855,0
17371,WENZHOU,2024-02,16,12,25861,0
17371,WENZHOU,2024-03,33,19,52674,0
17371,WENZHOU,2024-04,37,21,52683,0
17371,WENZHOU,2024-05,27,16,42535,0
17371,WENZHOU,2024-06,31,20,50822,0
17371,WENZHOU,2024-07,32,21,54556,0
17371,WENZHOU,2024-08,28,18,47904,0
17371,WENZHOU,2024-09,24,19,40845,0
17371,WENZHOU,2024-10,18,14,29613,0
17371,WENZHOU,2024-11,17,11,24522,0
17371,WENZHOU,2024-12,23,17,39178,0
17371,WENZHOU,2025-01,25,19,47596,0
17371,WENZHOU,2025-02,9,9,15125,0
17371,WENZHOU,2025-03,20,16,32007,0
17371,WENZHOU,2025-04,36,25,55918,0
17371,WENZHOU,2025-05,35,23,53246,0
17371,WENZHOU,2025-06,40,28,63460,0
17371,WENZHOU,2025-07,38,26,60865,0
17371,WENZHOU,2025-08,11,10,17192,0
17405,TIESHAN,2024-05,3,1,7200,0
17405,TIESHAN,2024-06,1,1,1700,0
17405,TIESHAN,2024-10,2,2,9140,0
17405,TIESHAN,2024-11,6,4,23703,0
17405,TIESHAN,2024-12,4,2,11461,0
17406,ZHUHAI,2024-01,22,15,110679,0
17406,ZHUHAI,2024-02,22,14,109896,0
17406,ZHUHAI,2024-03,21,13,101656,0
17406,ZHUHAI,2024-04,20,10,102180,0
17406,ZHUHAI,2024-05,21,11,92368,0
17406,ZHUHAI,2024-06,19,10,109922,0
17406,ZHUHAI,2024-07,15,9,92464,0
17406,ZHUHAI,2024-08,11,7,68014,0
17406,ZHUHAI,2024-09,11,8,82232,0
17406,ZHUHAI,2024-10,14,10,110953,0
17406,ZHUHAI,2024-11,7,6,54867,0
17406,ZHUHAI,2024-12,11,9,85847,0
17406,ZHUHAI,2025-01,16,12,97098,0
17406,ZHUHAI,2025-02,11,10,70210,0
17406,ZHUHAI,2025-03,12,10,81227,0
17406,ZHUHAI,2025-04,11,8,66366,0
17406,ZHUHAI,2025-05,16,10,104616,0
17406,ZHUHAI,2025-06,13,9,89190,0
17406,ZHUHAI,2025-07,16,11,96528,0
17406,ZHUHAI,2025-08,4,4,27294,0
17411,NANSHA,2024-01,526,405,2325434,0
17411,NANSHA,2024-02,425,341,1815252,0
17411,NANSHA,2024-03,510,380,2117764,28
17411,NANSHA,2024-04,494,378,2013928,0
17411,NANSHA,2024-05,538,409,2128412,3000
17411,NANSHA,2024-06,497,384,1944627,0
17411,NANSHA,2024-07,543,395,2150071,1500
17411,NANSHA,2024-08,558,427,2098971,0
17411,NANSHA,2024-09,505,412,2066949,0
17411,NANSHA,2024-10,521,420,2159461,1500
17411,NANSHA,2024-11,527,422,2187554,3000
17411,NANSHA,2024-12,598,466,2802603,3000
17411,NANSHA,2025-01,553,454,2369600,0
17411,NANSHA,2025-02,503,398,2116913,0
17411,NANSHA,2025-03,574,441,2261445,0
17411,NANSHA,2025-04,611,465,2377543,1500
17411,NANSHA,2025-05,658,484,2537925,0
17411,NANSHA,2025-06,609,463,2289811,0
17411,NANSHA,2025-07,625,479,2426112,0
17411,NANSHA,2025-08,196,191,761097,0
17412,DONG GUAN,2024-03,1,1,698,0
17415,ZHANGZHOU,2024-01,2,1,4800,0
17415,ZHANGZHOU,2024-02,2,2,4800,0
17415,ZHANGZHOU,2024-03,1,1,346,0
17415,ZHANGZHOU,2024-06,1,1,1560,0
17415,ZHANGZHOU,2024-07,1,1,1560,0
17415,ZHANGZHOU,2024-08,1,1,346,0
17415,ZHANGZHOU,2024-09,1,1,346,0
17415,ZHANGZHOU,2024-10,1,1,2400,0
17415,ZHANGZHOU,2024-11,2,1,4800,0
17415,ZHANGZHOU,2024-12,1,1,2400,0
17415,ZHANGZHOU,2025-01,1,1,2400,0
17415,ZHANGZHOU,2025-02,1,1,2400,0
17415,ZHANGZHOU,2025-03,3,1,7200,0
17415,ZHANGZHOU,2025-04,2,1,4800,0
17415,ZHANGZHOU,2025-05,1,1,2400,0
17416,JIANGYIN,2024-01,75,42,153241,0
17416,JIANGYIN,2024-02,54,37,124115,0
17416,JIANGYIN,2024-03,83,43,198334,0
17416,JIANGYIN,2024-04,64,42,157260,0
17416,JIANGYIN,2024-05,63,40,164266,0
17416,JIANGYIN,2024-06,61,37,166502,0
17416,JIANGYIN,2024-07,61,32,151045,0
17416,JIANGYIN,2024-08,56,34,138182,0
17416,JIANGYIN,2024-09,35,24,82943,0
17416,JIANGYIN,2024-10,26,23,80864,0
17416,JIANGYIN,2024-11,34,22,93818,0
17416,JIANGYIN,2024-12,28,21,63628,0
17416,JIANGYIN,2025-01,39,29,103359,0
17416,JIANGYIN,2025-02,30,22,76302,0
17416,JIANGYIN,2025-03,47,29,103511,0
17416,JIANGYIN,2025-04,46,26,107174,0
17416,JIANGYIN,2025-05,52,27,114063,0
17416,JIANGYIN,2025-06,44,27,93151,0
17416,JIANGYIN,2025-07,45,31,119928,0
17416,JIANGYIN,2025-08,16,14,37427,0
17419,LUOYUAN,2024-01,3,3,3996,0
17419,LUOYUAN,2024-02,2,2,1800,0
17419,LUOYUAN,2024-03,2,2,4790,0
17419,LUOYUAN,2024-04,2,2,8485,0
17419,LUOYUAN,2024-05,5,5,11941,0
17419,LUOYUAN,2024-06,2,2,3278,0
17419,LUOYUAN,2024-07,1,1,2867,0
17419,LUOYUAN,2024-08,2,2,4309,0
17419,LUOYUAN,2024-09,3,3,5563,0
17419,LUOYUAN,2024-10,2,2,2438,0
17419,LUOYUAN,2024-11,3,3,16255,0
17419,LUOYUAN,2024-12,1,1,4250,0
17419,LUOYUAN,2025-01,3,3,5932,0
17419,LUOYUAN,2025-02,1,1,1809,0
17419,LUOYUAN,2025-03,4,4,20774,0
17419,LUOYUAN,2025-04,2,2,1814,0
17419,LUOYUAN,2025-05,1,1,5888,0
17419,LUOYUAN,2025-06,1,1,2450,0
17419,LUOYUAN,2025-07,1,1,4432,0
17420,NINGDE,2024-01,3,3,3794,0
17420,NINGDE,2024-03,1,1,330,0
17420,NINGDE,2024-04,2,1,802,0
17420,NINGDE,2024-06,3,3,1721,0
17420,NINGDE,2024-09,2,2,1107,0
17420,NINGDE,2024-11,2,2,4750,0
17420,NINGDE,2025-02,1,1,734,0
17420,NINGDE,2025-07,1,1,342,0
17421,ZHAPU,2024-01,20,7,21126,0
17421,ZHAPU,2024-02,17,7,18084,0
17421,ZHAPU,2024-03,24,7,22842,0
17421,ZHAPU,2024-04,25,10,29798,0
17421,ZHAPU,2024-05,35,12,39906,0
17421,ZHAPU,2024-06,40,13,43340,0
17421,ZHAPU,2024-07,38,12,37741,0
17421,ZHAPU,2024-08,25,12,27892,0
17421,ZHAPU,2024-09,28,12,28658,0
17421,ZHAPU,2024-10,22,12,22726,0
17421,ZHAPU,2024-11,26,11,27198,0
17421,ZHAPU,2024-12,28,14,30711,0
17421,ZHAPU,2025-01,35,16,31152,0
17421,ZHAPU,2025-02,35,15,27427,0
17421,ZHAPU,2025-03,38,15,33343,0
17421,ZHAPU,2025-04,47,19,36809,0
17421,ZHAPU,2025-05,45,20,40012,0
17421,ZHAPU,2025-06,41,18,43350,0
17421,ZHAPU,2025-07,35,16,37096,0
17421,ZHAPU,2025-08,12,10,11450,0
17422,CHENJIAGANG,2024-10,1,1,5089,0
17422,CHENJIAGANG,2025-02,1,1,688,0
17423,JIMIYA,2024-10,8,8,44846,0
17424,PENGLAI,2024-01,2,2,2800,0
17424,PENGLAI,2024-07,2,1,2800,0
17424,PENGLAI,2024-08,3,3,5806,0
17424,PENGLAI,2024-11,1,1,0,0
17424,PENGLAI,2025-03,1,1,5618,0
17425,LONGKOU,2025-03,1,1,882,0
17427,CHANGXINDAO,2024-06,2,2,8208,0
17427,CHANGXINDAO,2024-08,2,2,6408,0
17427,CHANGXINDAO,2024-09,3,3,6848,0
17427,CHANGXINDAO,2024-10,3,3,14456,0
17427,CHANGXINDAO,2024-12,1,1,232,0
17427,CHANGXINDAO,2025-01,1,1,6627,0
17427,CHANGXINDAO,2025-02,1,1,8400,0
17427,CHANGXINDAO,2025-03,1,1,5652,0
17427,CHANGXINDAO,2025-04,1,1,5047,0
17427,CHANGXINDAO,2025-05,1,1,704,0
17427,CHANGXINDAO,2025-06,4,4,30762,0
17428,LUSHUN,2024-01,1,1,24188,0
17428,LUSHUN,2024-02,1,1,24188,0
17428,LUSHUN,2024-04,1,1,24188,0
17428,LUSHUN,2024-09,1,1,23000,0
17428,LUSHUN,2024-10,1,1,0,0
17428,LUSHUN,2025-02,1,1,0,0
17428,LUSHUN,2025-03,1,1,0,0
17437,TAIZHOU,2024-01,1,1,1020,0
17437,TAIZHOU,2024-03,1,1,525,0
17437,TAIZHOU,2024-06,1,1,424,0
17437,TAIZHOU,2024-07,2,1,848,0
17437,TAIZHOU,2024-09,1,1,688,0
17437,TAIZHOU,2024-10,1,1,424,0
17437,TAIZHOU,2024-12,2,1,848,0
17437,TAIZHOU,2025-01,1,1,424,0
17437,TAIZHOU,2025-03,4,2,2104,0
17437,TAIZHOU,2025-04,3,2,2198,0
17437,TAIZHOU,2025-05,4,2,2332,0
17437,TAIZHOU,2025-06,4,2,2320,0
17437,TAIZHOU,2025-07,3,2,1896,0
17438,WEIFANG,2024-01,10,5,7912,0
17438,WEIFANG,2024-02,7,5,5404,0
17438,WEIFANG,2024-03,12,6,11538,0
17438,WEIFANG,2024-04,12,6,10012,0
17438,WEIFANG,2024-05,12,7,9661,0
17438,WEIFANG,2024-06,15,7,11987,0
17438,WEIFANG,2024-07,8,7,6509,0
17438,WEIFANG,2024-08,10,6,7129,0
17438,WEIFANG,2024-09,9,5,5635,0
17438,WEIFANG,2024-10,9,5,6047,0
17438,WEIFANG,2024-11,1,1,1043,0
17438,WEIFANG,2024-12,5,3,3628,0
17438,WEIFANG,2025-01,3,3,2384,0
17438,WEIFANG,2025-02,1,1,1102,0
17438,WEIFANG,2025-03,5,4,3617,0
17438,WEIFANG,2025-04,7,4,5033,0
